   0     0     0     0     0     0     0   817   817   817   817   819   819   819   819   821   821   821   823   823   823   821   821   821   821   821   821   821   821   823   823   823   823   825   825   827   827   827   827   827   827   827   827   827   827   827   827   827   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   831   831   833   833   831   831   831   831   831   831   831   831   833   833   831   831   833   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   833   831   831   831   831   831   831   831   829   829   829   831   831   831   831   831   831   831   833   833   833   833   835   835   835   835   835   835   833   833   831   831   831   829   829   829   829   829   829   829   829   829   831   831   833   833   833   833   833   833   833   831   831   831   831   829   829   829   829   829   829   829   829   829   831   829   829   831   831   831   831   829   829   831   831   831   831   831   831   831   831   831   831   833   833   831   831   831   831   829   829   829   829   829   831   831   833   833   833   833   833   833   831   831   829   829   829   831   829   829   831   831   831   833   833   833   833   833   835   835   835   835   835   833   833   835   835   835   835   835   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   833   833   835   835   833   833   833   833   833   833   829   829   829   829   831   831   831   831   831   833   833   833   833   833   833   833   833   833   831   831   833   833   833   833   833   831   831   833   833   833   831   831   831   831   829   829   831   831   831   833   833   833   833   831   831   831   831   831   831   831   833   833   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   833   833   833   833   833   831   831   831   831   833   833   833   833   833   833   833   833   833   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   833   833   833   835   835   833   833   833   833   833   833   831   831   831   831   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   831   831   833   833   833   833   835   835   835   835   835   835   835   835   835   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   837   835   835   835   835   835   835   833   833   833   835   835   835   837   837   839   837   837   837   837   837   837   835   835   835   835   835   833   833   833   835   835   835   835   837   837   837   837   837   837   837   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   837   837   837   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   837   835   835   837   837   837   837   837   837   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   829   829   827   827   829   833   833   833   833   833   833   835   833   833   833   837   839   837   837   839   839   837   837   837   835   835   837   837   835   835   835   835   835   835   835   835   837   841   841   841   837   837   843   843     0  
   0     0     0     0     0     0     0   817   817   817   817   819   819   819   819   821   821   821   821   821   821   821   821   821   821   821   821   821   821   821   823   823   823   823   825   827   827   827   827   827   827   827   827   827   827   827   827   827   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   831   831   833   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   833   833   833   833   835   835   835   835   835   835   833   833   831   831   831   829   829   829   829   829   829   829   829   829   831   831   833   833   833   833   833   833   833   831   831   831   831   829   829   829   829   829   829   829   829   829   831   829   829   831   831   831   831   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   831   831   833   833   833   833   833   833   831   831   829   829   829   829   829   829   829   831   831   833   833   833   833   833   835   835   835   835   835   833   833   835   833   833   833   833   833   833   833   833   833   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   833   833   835   835   833   833   833   833   829   829   829   829   829   829   831   831   831   831   831   833   833   833   833   833   833   833   833   833   831   831   831   831   833   833   831   829   829   831   831   831   829   829   829   829   829   829   831   831   831   833   833   833   831   831   831   831   831   831   831   831   831   833   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   833   833   833   833   831   831   831   831   833   833   833   833   833   833   833   833   831   831   831   831   831   833   831   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   831   831   831   831   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   831   831   831   831   833   833   833   833   835   835   835   835   835   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   833   835   835   835   837   837   837   837   837   835   835   835   835   835   835   835   835   835   833   833   833   835   835   835   835   837   837   837   837   837   837   837   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   837   837   837   835   835   835   835   835   835   835   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   835   835   835   835   835   829   829   827   827   829   833   833   833   833   833   833   835   833   833   833   837   837   837   837   837   837   837   835   835   835   835   835   835   835   835   835   835   835   835   835   835   837   841   841   841   837   837   841   843   843  
   0     0     0     0     0     0     0   817   817   817   817   819   819   819   819   821   821   821   821   821   821   821   821   821   821   821   821   821   821   821   823   823   823   823   825   825   827   827   827   827   827   827   827   827   827   827   827   827   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   831   833   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   833   833   833   833   833   833   833   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   831   833   833   833   833   833   833   831   831   831   831   829   829   829   829   829   829   829   829   829   831   829   829   831   831   829   829   829   829   829   831   829   829   829   831   831   829   829   831   831   831   831   831   829   829   829   829   829   829   829   831   831   833   833   833   833   833   831   829   829   829   829   829   829   829   829   829   831   831   831   833   833   833   833   835   835   835   835   835   833   833   835   833   833   833   833   833   833   833   833   833   831   831   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   833   833   831   829   829   829   829   829   829   831   831   831   833   833   833   835   833   833   833   833   833   833   831   831   831   831   831   833   833   831   829   829   831   831   829   829   829   829   829   829   829   831   831   831   833   833   833   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   833   833   833   833   833   833   833   833   833   833   833   833   831   831   831   831   831   831   831   831   831   831   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   833   833   833   833   833   833   833   831   831   831   831   833   833   833   833   835   835   835   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   837   837   837   837   837   835   835   835   835   835   835   835   835   835   835   833   833   835   835   835   835   835   835   837   837   837   837   837   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   835   835   835   835   837   837   837   837   835   835   835   835   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   835   835   835   835   835   829   829   827   827   833   833   833   833   833   833   835   835   835   835   835   835   837   835   835   835   835   835   835   835   833   833   835   835   835   835   835   835   835   835   835   835   837   841   841   839   837   837   841   843   843  
   0     0     0     0     0     0     0   817   817   817   817   819   819   819   819   819   821   821   821   821   821   821   821   821   821   821   821   821   821   821   823   823   823   823   825   825   825   825   825   827   827   827   827   827   827   827   827   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   829   829   829   831   831   831   831   829   829   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   833   833   833   833   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   831   831   833   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   831   831   829   829   829   829   829   831   829   829   829   829   829   829   829   831   831   833   831   831   831   831   829   829   829   829   829   829   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   831   831   831   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   831   831   831   831   833   833   833   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   833   833   833   831   831   829   829   829   829   829   831   831   833   833   833   835   835   833   833   831   831   833   833   831   831   831   831   831   833   833   831   829   829   831   831   829   829   829   829   829   829   829   831   831   831   833   833   833   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   833   833   833   833   831   831   831   831   831   831   831   831   831   831   831   831   833   833   833   833   833   833   833   833   833   833   831   831   831   831   831   831   831   831   831   831   831   831   833   831   831   831   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   831   831   833   833   833   833   833   835   835   833   833   833   833   833   835   835   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   837   837   837   835   835   835   835   835   835   835   835   835   835   835   833   833   835   835   835   835   835   835   837   837   837   837   837   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   835   835   835   835   837   837   835   835   835   835   835   835   835   835   835   835   835   835   835   835   837   835   835   835   835   835   835   835   835   835   835   833   833   835   835   835   835   835   835   835   835   833   833   833   835   833   833   833   833   833   835   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   837   835   835   835   835   835   835   833   833   833   833   833   835   835   835   835   835   835   835   835   837   841   837   837   837   837   841   841   843  
   0     0     0     0     0     0     0   817   817   817   817   819   819   819   819   819   821   821   821   821   821   821   821   821   821   821   821   821   821   821   823   823   823   823   825   825   825   825   825   827   827   827   827   827   827   827   827   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   829   829   829   831   829   829   829   831   831   831   831   829   829   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   833   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   829   829   829   829   829   831   829   829   829   829   829   829   829   829   831   831   833   831   831   831   831   831   829   829   829   829   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   831   831   831   831   833   833   833   835   835   835   835   835   833   833   833   833   833   833   833   833   833   833   833   833   831   831   831   833   833   833   833   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   831   829   829   829   829   831   831   833   833   833   835   835   835   833   831   831   833   833   831   831   831   831   831   833   833   831   829   829   831   831   829   829   829   829   829   829   829   831   831   831   833   833   833   831   831   831   831   829   829   829   829   829   829   829   829   829   831   831   831   831   831   833   833   833   833   831   831   831   831   831   831   831   831   831   831   831   831   831   831   833   831   831   831   833   833   833   831   831   831   831   831   831   831   831   831   831   833   833   833   833   831   831   831   831   831   831   833   831   831   833   833   833   833   833   831   831   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   833   833   833   833   833   833   833   833   833   835   835   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   837   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   835   835   835   835   835   835   837   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   835   835   835   835   837   837   835   835   835   835   835   835   835   835   835   835   835   835   837   837   837   835   835   835   835   835   835   835   833   833   833   833   833   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   837   835   835   835   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   837   839   835   835   835   835   841   841   843  
   0     0     0     0     0     0     0   817   817   817   819   819   819   819   821   821   821   821   821   821   821   821   821   821   821   821   821   821   823   823   823   823   823   823   825   825   827   827   827   827   827   827   827   827   827   827   827   827   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   831   831   833   833   831   831   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   829   829   829   829   829   829   829   829   829   831   831   833   833   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   831   831   831   831   833   833   833   833   835   835   835   835   833   833   833   833   833   833   833   833   833   833   833   833   831   831   831   831   831   833   833   831   831   833   833   833   833   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   831   831   831   831   831   833   833   833   833   835   835   835   833   833   833   833   833   831   831   831   831   831   833   833   831   829   829   829   829   829   829   829   829   829   829   831   831   833   833   833   833   833   831   831   831   831   829   829   829   829   829   829   829   829   829   831   831   831   831   831   833   833   833   833   831   831   833   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   833   833   833   833   833   831   831   831   831   831   831   831   831   831   831   831   833   833   833   833   833   831   831   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   833   833   833   833   833   833   833   833   833   833   833   833   835   833   833   833   833   833   833   835   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   835   835   835   835   835   835   835   835   835   835   835   835   837   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   835   835   835   835   837   835   835   835   835   835   835   835   833   833   833   833   835   835   833   833   833   833   833   833   833   833   833   835   835   835   835   835   837   835   835   835   835   835   835   835   835   835   835   835   835   837   835   835   835   835   835   835   833   833   833   833   833   833   833   833   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   837   835   835   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   839   835   835   835   835   841   841   843  
   0     0     0     0     0     0     0   817   817   819   819   819   819   819   821   821   821   821   821   821   821   821   821   821   821   821   821   821   823   823   825   823   823   823   825   827   827   827   827   827   827   827   827   827   827   827   827   827   827   829   829   829   829   829   829   831   831   831   829   829   829   829   829   829   829   829   829   831   831   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   829   829   829   831   831   829   829   829   829   829   829   829   829   829   829   831   831   833   833   831   831   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   833   833   833   831   831   831   831   831   831   829   829   829   829   831   829   829   829   829   829   829   829   829   829   829   829   831   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   831   831   831   831   831   833   831   831   831   831   831   831   831   831   831   833   833   833   833   833   833   833   833   831   831   833   833   833   833   833   833   833   831   831   833   833   833   833   833   835   835   835   833   833   833   831   831   831   831   831   831   831   833   833   831   829   829   829   829   829   829   829   829   829   829   831   831   833   833   833   833   833   831   831   831   831   831   831   831   831   829   829   829   829   829   831   831   829   829   831   833   833   833   831   831   831   833   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   833   833   833   833   831   831   831   831   829   829   829   829   829   831   831   831   831   831   833   833   833   831   831   831   833   833   833   833   833   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   835   835   835   835   835   835   835   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   837   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   837   837   835   835   835   835   835   835   833   833   833   833   835   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   835   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   833   833   833   833   833   829   829   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   839   839   841   839   839   841   841   843  
   0     0     0     0     0     0     0   819   819   819   819   819   819   819   821   821   821   821   821   821   821   821   821   821   821   821   821   821   823   823   825   823   823   825   827   827   827   827   827   827   827   827   827   827   827   827   827   827   827   827   827   829   829   829   831   831   831   831   829   829   829   829   829   829   829   829   829   831   831   829   829   829   831   831   831   831   831   833   833   833   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   829   829   829   831   831   831   829   829   829   829   829   829   829   829   829   831   831   833   833   831   831   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   831   833   833   833   833   833   833   833   833   833   831   831   831   831   831   831   833   833   833   833   833   833   833   833   833   831   831   833   831   831   831   831   831   831   831   831   831   833   833   833   833   833   833   833   833   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   831   831   831   831   831   831   831   831   831   831   833   831   829   829   831   831   831   829   829   829   831   831   831   831   831   833   833   833   833   831   831   833   833   831   831   831   831   831   831   829   829   829   831   831   829   829   831   833   833   833   831   831   831   833   831   831   831   831   831   831   831   831   833   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   833   833   831   831   831   831   831   831   829   829   829   829   829   831   831   829   829   831   833   833   833   831   831   831   833   833   833   833   833   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   833   833   833   835   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   835   835   835   835   835   835   835   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   837   837   837   837   835   835   835   835   835   835   833   833   835   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   835   833   833   833   833   833   831   831   833   833   833   833   833   829   829   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   833   831   831   833   833   835   837   837   839   841   841   841   841   841   843   845  
   0     0     0     0     0     0     0   819   819   819   819   819   819   819   821   821   821   821   821   821   821   821   821   821   821   821   821   823   823   825   825   823   823   825   825   825   825   825   825   825   827   827   827   827   827   827   827   827   827   827   827   827   829   829   831   831   831   831   831   829   829   829   829   829   829   829   829   831   831   829   829   829   831   831   831   831   831   833   833   831   831   829   829   829   829   829   829   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   827   827   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   831   833   833   833   833   833   833   833   833   831   831   831   829   829   829   829   831   831   831   831   831   833   833   831   831   831   831   831   831   831   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   831   831   833   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   831   831   831   831   831   831   831   831   831   831   833   833   833   833   831   831   833   833   833   833   833   833   833   833   831   831   831   831   831   831   831   833   833   833   833   831   831   833   833   833   833   831   831   833   833   831   831   833   831   831   831   831   829   829   831   831   831   831   831   831   831   831   831   833   833   831   831   831   831   831   831   829   829   829   829   829   831   831   829   829   831   833   833   833   833   833   833   833   833   833   833   833   831   831   833   833   833   833   833   833   833   833   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   833   833   835   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   835   835   835   835   835   835   835   833   833   833   833   835   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   837   837   835   835   835   835   833   833   835   835   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   835   835   833   833   833   835   835   833   833   835   835   835   835   833   833   833   833   833   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   833   831   831   833   833   833   833   833   833   833   831   831   831   831   833   833   833   837   839   839   839   839   839   841   843   845  
   0     0     0     0     0     0     0   819   819   819   819   819   819   819   821   821   821   821   821   821   821   821   821   821   821   821   821   821   823   825   825   823   823   825   825   825   825   825   825   825   827   827   827   827   827   827   827   827   827   827   827   827   829   829   829   831   831   831   831   829   829   829   829   829   829   829   829   831   829   829   829   829   829   831   831   831   831   831   831   831   829   829   829   829   829   829   829   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   831   831   829   829   829   829   829   829   831   831   831   831   831   831   831   831   831   831   831   831   829   829   831   831   829   829   829   831   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   827   827   829   829   829   829   829   829   829   829   829   829   829   829   831   831   831   831   829   829   831   829   829   829   829   829   829   829   829   827   827   829   829   829   829   829   829   829   831   831   831   831   831   833   831   831   831   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   829   831   831   831   831   831   831   831   829   829   831   829   829   829   831   831   831   831   831   833   833   833   833   833   833   833   831   829   829   829   829   829   829   829   831   831   831   831   833   833   831   831   831   829   829   829   829   829   831   831   831   833   833   833   833   833   833   833   833   831   831   831   831   831   831   833   831   831   831   831   831   831   831   831   831   831   831   831   829   829   829   831   831   831   831   831   831   831   831   831   833   833   833   833   831   831   831   833   833   833   833   833   833   833   833   831   831   831   831   831   831   831   833   833   833   833   831   831   833   833   831   831   833   833   833   831   831   831   831   831   831   831   831   829   829   831   831   831   831   831   831   831   831   831   833   833   833   833   833   831   831   831   831   831   831   829   829   831   831   829   829   831   833   833   833   833   833   833   833   833   833   833   833   831   831   833   833   833   833   833   833   833   833   831   829   829   831   831   831   831   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   835   835   835   835   835   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   837   837   835   835   835   835   833   833   833   833   833   833   833   835   835   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   835   835   835   835   835   835   835   833   833   833   833   833   833   833   833   833   835   835   833   833   833   833   833   833   833   835   835   835   833   833   833   833   831   831   831   831   833   833   833   833   833   833   833   833   833   833   833   835   835   835   835   835   835   835   833   833   833   833   833   833   831   831   833   833   833   833   833   833   831   831   831   831   831   831   833   833   837   839   839   839   839   839   841   843   845  
